text,label
video live tv ukraina diduga merekam orang mati tv terbunuh invasi,1
baliho anies presiden terpampang bus konvoi timnas,1
dokter israel membantu pasien corona china,1
anies gelar liem ay bon,1
bidah kenali hukum jenis contohnya,0
kebugaran jasmani pengertian manfaat contoh latihannya,0
pelatih timnas shin tae yong memutuskan tinggalkan indonesia meraih kemenangan,1
keliling jakarta jutaan jakmania tumpahkan dukungan anies baswedan,1
puan khawatir gibran rebut suara pdip jateng strategi,0
mahfud md resmi bubarkan ponpes al zaytun,1
truk listrik ngecasnya nih isuzu kasih solusi ganti baterai menit aja,0
ilmuwan jepang menemukan tembus pandang,1
anies negara milik rakyat indonesia keluarga,0
viral malam penyidik temukan dana miliar verakan ormas habisi jokowi,1
hadir istana gatot nurmantyo tolak bintang jasa jokowi,1
bantahan menpora dito terima duit pelicin amankan perkara bts kominfo,0
video tiktok waspada cuaca ekstrem desember,1
pemuda jatim menerima politik dinasti pilpres menolak,0
kelakar jubir anies tpn ganjar limpahkan sumbangan berlebih,0
prabowo menu makan siang jokowi bareng capres soto cumicumi,0
video nasbung reuni kadrun diludahin,1
daftar gaji karyawan fintechit skill bikin hrd auto terima,0
perusahaan farmasi moderna menciptakan virus corona,1
gibran membangkang pdip opsi mundur walkot solo,0
primadona bis surat kian hilang ditelan zaman,0
jokowi megawati dipenjara akibat ketahuan atur kpk kpu jegal anies baswedan,1
avanza hybrid diduga disiapkan gimana daihatsu xenia,0
panda mahfud kelemahan pemerintahan jokowi berantas korupsi,0
klub basket rans markas bogor,0
bola raksasa diarak surabaya sambut piala dunia u,0
pidato gibran bikin pendukung pede jelang debat vs mahfud cak imin,0
pose jari peace rentan duplikasi sidik jari,1
yk komputer membedakan nyata data tercatat,1
andre rosiade dukung erick thohir bidding piala dunia,0
tokoh jatim terkenal dukung prabowo pandemokrat singgung khofifah,0
vaksin covid sebabkan mandul,1
pesan video argentina is doing it retas ponsel,1
gereja ortodoks ukraina berafiliasi rusia dibakar mykolaiv ukraina,1
dr ir hj sri nurdiati dekan fmipa ipb rahasia imunitas tubuh,1
gerindra pastikan prabowogibran sehat jalani tes kesehatan rspad,0
surabaya nongkrong view lapangan bola,0
polda metro dalami foto pertemuan syl firli lapangan bulutangkis,0
link gb kuota gratis operator,1
